,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
51,IL-Chicago,2.5,3.1,1.9,4.7,4.3,4.3,3.5,3.8,3.6,3.2,2.5,3.3,3.4,3.3,4.5,3.5,4.4,4.8,5.4,4.0,3.8,3.0,2.7,2.5,2.1,3.8
52,La Salle,2.6,2.9,2.1,3.1,3.6,4.3,3.0,3.2,3.3,4.0,5.4,3.8,3.8,5.3,4.0,3.9,5.1,3.5,4.0,2.9,2.9,3.2,4.0,2.9,2.9,4.5
53,Florida Intl,2.6,2.1,2.6,2.8,4.0,2.6,2.8,3.2,3.6,3.6,3.1,3.6,4.2,4.3,4.5,3.9,3.8,3.8,3.3,3.9,3.7,4.6,3.0,2.9,3.1,3.4
54,S Methodist,2.6,2.9,3.2,3.6,3.6,3.9,3.3,3.9,3.5,3.2,3.0,2.8,2.2,1.9,2.5,3.8,3.8,3.5,3.9,3.0,3.4,2.7,3.0,4.0,4.1,4.8
55,NC State,2.6,3.1,3.1,3.0,3.3,2.8,2.6,3.1,3.3,2.8,3.4,3.2,3.7,4.5,3.6,3.5,3.4,3.9,4.1,2.9,4.0,4.2,3.4,3.7,4.2,2.8
56,Washington,2.6,2.4,3.5,3.1,3.4,4.4,2.9,2.7,3.3,3.4,3.8,3.1,3.0,2.8,3.7,3.0,4.1,3.1,3.9,3.8,3.3,2.5,2.1,3.0,3.8,3.6
57,Illinois St,2.6,2.8,3.1,4.2,3.6,3.2,2.4,3.2,3.0,2.9,2.4,3.2,3.0,2.2,2.5,2.5,3.5,2.7,3.0,2.6,3.2,2.7,2.7,2.6,2.5,3.1
58,WI-Grn Bay,2.6,2.2,2.7,4.4,3.1,4.0,3.7,3.1,3.5,3.2,4.1,3.1,3.5,3.6,3.6,3.2,3.3,3.3,4.6,3.2,4.6,3.1,2.6,2.7,3.0,3.3
59,Portland,2.6,2.8,2.8,2.7,3.8,3.9,4.0,3.7,3.0,3.7,3.6,3.1,2.8,3.6,4.0,3.1,3.1,3.1,3.7,3.9,2.8,3.5,2.7,4.8,2.6,1.9
60,Central FL,2.6,2.7,3.4,3.7,2.6,2.8,2.4,2.6,2.6,2.9,3.8,3.0,3.6,3.3,3.2,3.1,5.0,4.0,3.1,2.9,3.8,2.8,2.6,2.7,3.3,2.9
61,Wm & Mary,2.6,4.3,4.1,4.3,4.5,2.9,3.9,3.9,3.9,2.5,3.2,3.8,3.3,3.3,3.8,3.9,3.2,2.3,3.2,3.7,3.1,2.8,2.8,5.3,4.9,5.1
62,Maine,2.6,3.0,3.0,2.8,2.8,2.4,2.7,4.2,3.2,2.5,3.3,3.4,3.8,3.1,2.9,2.7,3.9,3.3,4.7,3.5,3.6,2.4,2.4,2.1,2.7,3.1
63,Boston Col,2.6,4.3,4.5,4.2,3.8,3.6,3.3,3.5,3.0,3.5,4.4,4.8,4.6,3.3,3.5,2.8,3.0,3.3,3.4,3.8,3.1,3.1,3.2,3.4,3.9,3.3
64,NC-Asheville,2.6,2.7,3.6,3.9,3.7,4.0,3.6,3.5,3.8,2.9,2.6,3.9,4.6,3.6,3.4,3.3,4.0,3.6,2.6,3.2,2.8,3.4,2.9,4.1,3.2,3.8
65,Baylor,2.6,3.2,1.9,2.9,3.8,3.1,3.1,3.2,4.1,3.0,3.9,2.5,2.4,2.6,3.3,3.2,2.9,3.9,3.9,3.6,4.2,4.3,4.9,4.1,2.8,2.9
66,AR Lit Rock,2.6,2.1,2.8,3.2,3.7,3.4,3.2,2.8,3.9,2.8,3.6,3.1,3.4,3.7,4.2,2.9,3.9,2.7,2.8,2.6,3.8,2.5,3.3,3.0,2.6,3.9
67,Temple,2.7,3.0,2.6,3.2,2.0,2.6,2.2,3.8,3.1,2.9,2.3,1.9,2.9,3.1,3.4,2.9,5.0,4.0,3.6,3.9,3.0,2.6,4.2,3.4,3.5,2.9
68,CS Fullerton,2.7,2.8,3.0,2.3,2.3,2.5,2.3,2.5,2.1,2.3,2.6,1.9,2.7,3.6,3.4,3.0,3.6,3.8,4.0,3.4,3.7,2.7,3.4,3.5,3.4,3.0
69,Xavier,2.7,3.3,3.2,4.0,3.2,3.0,3.5,3.6,3.8,3.0,3.8,4.3,5.0,3.3,3.5,3.6,4.7,3.6,3.5,3.8,3.6,3.1,3.4,2.8,3.5,3.9
70,Pepperdine,2.7,3.0,2.8,1.7,2.5,2.5,3.4,2.4,4.1,5.2,3.7,3.5,4.0,3.7,4.2,2.8,3.8,3.4,2.8,3.8,4.2,3.2,2.7,2.0,2.7,2.1
71,Utah State,2.7,2.7,2.3,2.4,2.0,2.2,2.6,2.9,3.7,3.7,3.1,3.1,3.1,2.9,2.3,2.9,4.2,2.4,3.3,3.1,2.9,3.4,3.2,3.6,3.1,2.4
72,Nicholls St,2.7,3.3,4.6,3.2,5.0,3.8,4.7,5.0,4.8,3.6,4.0,3.0,2.6,3.0,4.6,4.4,3.0,3.5,3.8,4.0,4.0,3.5,2.9,2.8,2.7,3.2
73,Col Charlestn,2.7,2.6,2.8,2.9,3.1,3.3,2.9,3.3,2.8,2.4,3.0,2.7,2.6,1.9,2.7,2.7,3.8,3.6,3.3,3.3,3.3,2.8,3.0,3.2,5.1,3.7
74,Purdue,2.7,3.5,3.3,3.7,3.4,3.7,3.3,4.1,2.3,4.0,3.3,2.9,2.6,3.2,3.3,4.4,5.3,3.2,2.9,3.1,2.5,3.8,3.7,3.4,2.4,2.9
75,Nevada,2.7,2.4,3.3,3.9,3.4,3.0,2.7,3.2,3.3,2.6,2.3,2.8,2.6,2.8,3.0,4.0,3.3,4.4,3.1,2.2,2.8,2.5,2.6,2.6,2.6,2.9
76,Jacksonville,2.7,2.2,3.0,2.8,2.9,2.5,3.3,3.3,3.3,5.3,3.6,3.4,3.3,3.7,3.7,4.4,3.1,4.1,3.4,3.1,3.8,3.6,3.1,2.6,3.7,2.9
77,Citadel,2.7,4.1,3.8,3.6,3.9,4.5,4.9,3.5,3.7,3.4,4.0,3.2,3.4,3.5,4.0,2.7,3.9,3.4,4.1,4.3,4.2,3.5,2.7,3.1,2.8,3.5
78,Grambling St,2.7,3.1,4.1,4.2,3.3,3.3,3.7,4.3,3.5,4.0,4.4,2.8,3.7,3.6,3.8,3.8,3.5,3.5,3.7,3.5,4.7,3.5,3.2,4.5,4.7,3.1
79,Belmont,2.7,2.6,3.5,3.4,2.4,4.0,3.2,3.6,3.1,3.1,3.2,3.1,4.5,4.4,4.3,3.9,3.1,3.5,3.2,2.9,2.7,3.6,2.8,3.8,3.5,3.5
80,Lg Beach St,2.7,2.7,2.6,2.7,2.5,1.5,2.7,2.4,2.6,2.5,2.5,3.0,3.2,3.2,3.0,3.0,3.4,3.8,3.7,4.2,3.5,3.6,2.7,2.8,2.9,3.3
81,Illinois,2.8,3.3,3.1,3.3,2.9,2.6,3.4,2.5,2.4,3.2,3.2,2.4,1.7,2.8,2.4,3.0,3.5,3.3,3.6,2.8,4.6,3.7,3.3,3.8,2.9,2.8
82,Richmond,2.8,3.4,2.2,2.2,2.4,2.3,2.9,3.4,2.5,2.6,3.1,3.1,3.3,2.6,3.2,2.9,3.5,2.9,2.7,3.0,3.2,3.1,3.1,2.8,3.1,2.8
83,TX Christian,2.8,2.9,4.3,3.9,4.6,5.0,4.0,4.6,4.6,4.7,3.4,3.5,3.1,3.4,3.4,3.4,3.5,4.4,4.6,3.9,4.2,3.9,4.1,3.6,3.4,4.4
84,W Michigan,2.8,3.3,4.4,3.1,3.5,3.5,3.1,2.9,3.5,2.8,3.3,2.8,3.4,3.1,3.7,3.5,3.3,3.0,3.6,3.1,3.0,3.5,3.1,2.6,4.0,3.0
85,Kentucky,2.8,2.8,2.1,2.6,3.2,3.4,3.1,3.3,3.4,3.2,3.6,3.7,3.1,3.5,3.3,3.5,3.1,2.4,3.1,3.3,3.6,3.0,3.2,3.6,2.9,2.2
