,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
58,E Michigan,6.4,9.1,7.1,6.6,8.2,7.8,7.8,7.5,8.1,8.7,7.0,7.5,6.1,7.1,6.2,7.7,6.1,5.6,5.7,6.6,6.7,6.7,6.7,5.6,6.9,6.4
59,Jksnville St,6.4,10.0,7.9,9.8,8.1,7.2,6.4,7.8,6.5,6.8,6.4,5.9,7.3,6.9,6.2,6.3,5.6,5.9,4.6,5.8,6.3,6.6,6.6,6.2,6.4,6.1
60,Samford,6.4,6.4,7.1,6.9,7.7,7.8,7.7,6.0,5.6,5.1,7.4,6.9,6.7,6.6,6.3,6.8,6.4,6.5,6.6,6.6,6.7,6.8,7.8,8.0,7.7,6.5
61,Rob Morris,6.5,7.0,6.9,7.4,6.5,5.2,5.6,6.1,6.3,7.6,7.9,6.7,7.0,4.8,6.3,5.9,5.4,6.4,6.3,6.4,6.5,6.4,6.0,6.6,7.2,6.8
62,Ball State,6.5,5.7,5.9,5.9,5.8,5.6,5.6,5.7,6.1,5.0,5.2,6.2,6.7,5.8,5.8,7.6,8.7,7.4,6.7,7.4,6.9,6.8,6.4,7.3,7.5,6.1
63,Connecticut,6.5,6.7,7.1,7.5,6.5,7.5,6.8,8.5,7.8,7.4,7.7,6.7,7.8,6.1,6.5,6.7,5.7,5.5,5.1,6.2,5.1,6.2,6.9,5.4,6.3,6.6
64,Stetson,6.5,6.2,7.2,6.7,7.6,7.0,7.1,7.0,6.4,7.3,7.9,6.8,7.8,6.6,9.1,9.3,6.7,6.1,6.2,5.2,5.6,6.3,5.7,5.6,6.5,5.3
65,Arkansas St,6.5,7.4,7.9,7.5,8.2,5.8,6.3,6.3,7.8,7.4,6.5,5.4,7.0,6.0,6.8,6.0,6.2,6.6,6.5,5.5,5.7,5.9,6.2,7.1,7.3,6.0
66,Hawaii,6.5,8.7,7.6,7.1,5.2,6.8,6.8,6.3,6.9,8.5,6.3,7.3,6.4,7.0,6.7,7.5,5.7,5.9,5.9,6.9,6.5,5.7,6.1,7.1,6.1,6.1
67,Miss State,6.6,7.4,6.8,6.4,7.9,7.6,7.2,7.8,8.8,6.8,6.6,6.7,6.6,6.7,6.4,8.5,6.5,6.9,6.3,5.1,5.4,5.9,7.1,7.2,7.1,6.3
