,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
27,Bowling Grn,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.3,3.1,3.2,3.5,3.1,3.2,3.2,2.9,3.0,3.8,3.2,3.2,2.9,2.5,3.3,2.9,2.8,3.4,2.9
28,Central FL,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.4,3.5,3.0,3.2,2.8,3.4,3.4,3.7,4.2,3.9,3.4,3.2,3.8,2.8,4.7,3.6,3.2,4.1,3.9
29,Delaware,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.9,3.6,2.5,3.0,2.3,2.9,2.7,3.3,3.0,2.7,3.0,2.4,2.8,2.3,2.2,2.6,2.7,2.6,2.7
30,San Diego St,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.0,2.8,2.8,3.3,3.2,3.6,3.1,2.7,2.8,3.3,3.2,3.5,3.7,2.3,2.8,2.6,3.6,3.1,3.3
31,Missouri,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.2,3.4,2.6,3.2,3.2,3.2,3.2,2.8,4.4,3.8,3.2,3.4,4.3,3.7,2.7,3.1,3.5,3.3,3.1
32,Rutgers,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.0,5.0,4.3,5.5,3.0,3.4,3.4,4.1,3.9,3.3,3.5,3.1,3.4,3.5,3.5,3.2,3.4,3.1,3.1
33,Harvard,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.3,2.9,2.9,3.3,2.6,3.2,3.2,3.0,2.9,4.0,3.7,3.0,3.5,3.0,3.1,2.8,--,3.1,2.2
34,California,0.0,0.0,0.0,0.0,0.0,0.0,2.8,7.6,2.8,2.4,2.8,2.7,2.4,2.5,2.2,2.7,3.6,3.0,3.8,3.4,3.0,3.0,2.8,2.7,3.1,3.0
35,Holy Cross,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.3,3.4,3.1,3.4,4.3,3.0,3.4,3.3,3.1,3.4,3.0,3.1,3.1,2.9,2.8,3.0,2.9,2.9,2.6
36,Mt St Marys,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.5,3.6,3.8,3.2,3.0,4.1,3.7,3.2,3.1,3.3,2.8,3.2,3.0,2.8,3.1,3.0,2.8,3.2,2.7
37,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.8,4.3,3.2,3.6,4.0,3.9,3.7,4.1,3.6,4.0,3.7,3.7,4.1,3.1,2.9,3.0,3.1,3.0,2.9
38,Hofstra,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.8,2.8,3.3,3.9,4.3,3.0,2.6,3.7,2.8,3.3,3.2,4.0,3.3,2.1,2.2,2.5,2.4,2.7
39,Vermont,0.0,0.0,0.0,0.0,0.0,0.0,2.6,4.0,3.4,3.3,2.5,3.1,3.5,3.6,3.1,2.7,3.0,3.1,2.8,2.7,2.2,2.8,2.1,2.8,1.9,2.2
40,Iowa State,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.3,3.1,3.0,3.3,2.1,3.1,2.6,2.2,2.8,2.9,2.9,2.9,2.5,3.3,2.9,3.3,2.7,3.1,2.6
41,Notre Dame,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.7,3.0,2.4,3.0,2.8,2.7,3.4,3.3,3.1,2.6,2.6,3.1,2.6,2.7,2.7,2.9,2.5,2.4,2.5
42,Youngs St,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.4,3.8,3.7,3.3,2.6,2.4,3.1,3.2,3.7,2.5,2.6,2.7,2.8,3.4,3.0,3.9,2.7,2.4,3.2
43,LSU,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.9,3.3,3.1,2.9,3.1,3.0,4.1,3.3,3.7,3.6,2.9,3.0,3.3,2.5,3.2,2.8,2.6,3.2,2.7
44,Virginia,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.0,3.4,3.8,3.2,3.1,2.6,2.7,2.4,2.7,3.5,3.0,2.4,3.1,2.9,2.8,2.7,2.6,2.4,3.0
45,Penn State,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.3,2.6,1.9,2.5,2.7,3.0,3.2,2.8,3.6,3.5,3.8,3.8,3.4,2.9,3.1,3.4,2.5,2.3,2.1
46,LIU-Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.1,3.3,4.1,4.8,3.6,3.6,4.1,3.2,4.4,4.2,3.7,3.3,3.2,3.4,3.3,,,,
47,Dayton,0.0,0.0,0.0,0.0,0.0,0.0,2.4,4.0,3.1,2.5,2.2,3.0,3.4,3.3,3.2,2.5,2.7,2.9,2.6,3.3,2.6,2.4,2.6,2.0,2.2,3.3
48,Citadel,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.4,4.1,3.0,2.9,3.3,2.9,2.8,2.7,2.5,2.7,2.4,4.3,3.6,3.1,2.4,1.8,3.2,3.3,2.5
49,Northeastrn,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.9,2.7,3.2,3.8,3.0,3.1,2.9,3.5,2.2,3.3,2.4,3.0,2.9,1.6,2.0,1.8,3.0,2.0,2.9
50,Florida Intl,0.0,0.0,0.0,0.0,0.0,0.0,3.1,6.2,4.2,2.8,4.1,2.7,2.7,3.3,3.4,3.9,3.8,3.1,2.9,3.1,3.0,3.2,3.1,2.2,2.9,3.1
51,Seton Hall,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.4,3.4,3.5,3.4,3.2,3.8,3.0,3.0,3.2,2.6,2.6,3.8,2.9,2.9,3.5,3.2,3.8,3.5,2.8
52,Cleveland St,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.2,2.9,3.5,4.8,3.3,3.0,3.1,3.1,2.9,3.5,3.6,3.5,3.5,2.3,2.8,2.6,2.4,2.7,3.6
53,Florida,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.1,3.6,2.9,3.8,3.4,3.9,2.8,3.6,3.4,3.1,3.2,4.3,3.5,3.9,3.5,2.7,3.6,4.3,3.7
54,Wake Forest,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.2,2.9,1.9,3.7,2.9,2.7,2.9,2.8,2.4,3.0,2.7,3.0,3.1,2.7,3.1,2.8,2.3,2.7,2.7
55,Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.9,3.5,3.5,4.2,3.7,4.5,3.9,4.1,4.9,3.0,3.3,3.2,4.4,3.5,3.3,3.2,4.0,2.4,3.0
56,Valparaiso,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.5,3.9,2.7,4.0,3.3,3.0,3.0,2.9,2.5,3.8,3.8,4.3,3.4,3.0,2.6,3.3,4.1,1.9,3.4
57,Alabama St,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.6,4.5,3.6,3.1,3.1,3.8,4.2,3.9,3.5,4.1,3.6,4.6,3.8,4.2,3.2,1.6,2.9,3.1,2.9
58,GA Southern,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.6,4.4,3.9,3.7,3.0,3.9,2.1,2.3,3.0,2.9,3.0,3.6,3.2,3.2,2.3,3.2,3.0,3.9,2.9
59,Bradley,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,2.9,2.2,1.8,2.5,2.4,2.3,3.0,2.7,2.3,2.6,2.7,2.6,3.0,2.6,3.2,2.8,3.3,2.1
