,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
27,Boise State,0.0,0.0,0.0,0.0,0.0,0.0,4.6,4.9,3.3,3.1,3.6,3.2,3.2,3.4,3.0,2.8,2.8,2.9,3.2,3.0,2.8,2.7,2.8,2.7,2.6,2.5
28,Columbia,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.3,3.2,2.6,3.5,3.6,3.1,4.1,2.6,2.7,3.1,4.0,2.7,3.7,2.2,2.5,3.0,--,3.5,3.6
29,Holy Cross,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.1,3.1,2.6,3.1,4.5,3.4,3.2,2.9,3.4,3.4,3.2,3.1,2.8,2.6,2.2,2.8,3.5,2.9,3.2
30,Mt St Marys,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.5,3.7,3.6,2.9,3.2,3.5,3.5,3.2,2.5,3.2,3.3,2.0,2.6,2.7,2.9,3.4,3.3,3.5,3.7
31,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,2.8,6.1,3.6,3.3,3.2,2.9,3.7,2.8,3.2,3.5,3.4,3.7,3.5,3.0,2.7,3.3,2.5,3.2,2.9,4.4
32,Delaware,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.8,2.5,2.6,2.5,2.9,2.5,3.3,2.2,3.6,3.8,3.6,3.1,3.0,2.5,3.1,2.6,2.6,3.2
33,San Diego St,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.5,3.0,2.7,3.0,2.8,2.7,2.8,2.8,3.2,3.4,3.9,3.2,3.1,2.9,3.0,3.0,3.9,3.3,2.8
34,Missouri,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.7,3.3,2.7,3.6,2.6,3.7,3.0,2.7,3.5,3.4,3.1,3.1,3.5,3.3,3.1,3.1,3.0,3.2,2.6
35,Rutgers,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.8,4.1,3.2,4.2,2.7,2.9,3.3,4.0,3.6,3.5,3.3,3.6,3.9,2.8,3.1,3.2,2.3,2.9,3.4
36,Harvard,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.7,3.6,3.4,3.5,2.6,3.4,2.5,2.7,2.8,3.1,2.2,3.4,2.3,2.5,2.5,2.8,--,3.0,2.1
