,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
42,Tulane,60.9,58.5,57.2,57.1,60.0,56.7,56.1,55.5,49.9,54.0,50.9,54.6,53.4,54.6,52.3,53.8,49.1,54.4,59.4,59.9,57.4,57.5,57.0,55.2,57.3,60.4
43,GA Tech,60.8,57.2,59.3,60.7,62.5,59.9,57.9,58.7,57.4,59.7,58.5,60.3,57.5,59.8,52.9,57.8,56.0,58.1,59.7,56.0,55.3,53.6,55.3,58.2,57.9,60.7
44,Colorado,60.8,60.7,61.5,60.6,63.8,61.2,55.9,59.3,64.0,58.4,49.4,47.9,52.8,58.4,51.6,54.2,53.5,54.7,59.5,58.8,57.5,56.6,55.6,56.7,56.0,58.8
45,Villanova,60.8,58.9,57.5,55.1,53.1,58.5,53.6,57.5,58.8,55.1,57.5,57.7,59.5,55.1,57.8,51.5,56.1,54.2,56.2,54.1,61.0,56.1,58.3,57.8,56.1,54.5
46,Iona,60.8,61.3,60.5,57.1,55.8,56.7,58.3,56.5,59.2,52.8,54.3,49.7,53.8,59.5,61.6,61.9,58.9,58.6,60.9,61.6,61.1,57.5,54.7,56.1,59.2,61.0
47,UCLA,60.7,63.9,60.1,60.8,57.9,60.4,53.9,57.0,50.9,55.0,55.5,56.3,52.1,53.6,55.4,60.9,59.4,58.3,63.0,64.4,61.0,61.0,56.0,58.0,61.4,60.7
48,Purdue,60.7,54.5,56.1,57.3,54.3,54.6,53.0,54.3,53.0,53.9,55.9,56.0,55.9,57.6,57.7,57.9,60.2,54.1,58.3,58.4,56.7,59.6,60.2,57.0,56.6,55.3
49,E Illinois,60.6,59.3,62.7,61.7,59.4,61.9,56.8,53.0,51.9,52.8,51.3,52.4,53.8,51.8,54.1,49.2,53.0,51.0,57.4,63.5,55.6,59.8,60.3,60.1,50.4,57.3
50,Georgetown,60.6,62.6,62.3,64.1,61.5,60.6,57.6,50.6,51.0,49.4,51.3,51.0,53.4,53.2,52.7,50.8,52.8,53.1,56.3,54.8,58.8,61.1,60.0,58.5,62.1,60.4
51,Vermont,60.6,60.0,62.2,60.1,58.6,56.1,56.0,57.9,52.1,54.6,56.7,55.6,53.8,54.4,53.1,49.3,50.9,49.8,55.2,54.4,51.2,54.8,56.3,55.2,55.7,55.5
52,Santa Clara,60.6,52.2,57.0,59.1,55.0,54.8,54.5,60.6,56.3,54.5,46.3,50.6,52.9,55.1,57.8,57.0,56.0,52.4,55.8,54.3,53.9,53.3,56.7,56.1,59.4,61.2
53,Nebraska,60.6,53.5,57.6,53.0,59.6,57.5,52.9,55.5,54.4,49.8,52.4,50.7,52.8,52.4,50.7,52.8,52.6,52.0,58.1,61.8,57.8,59.1,62.8,58.8,58.6,55.9
54,Mississippi,60.5,58.6,56.7,55.8,52.4,51.2,52.7,53.3,53.9,61.8,64.4,58.9,62.4,57.8,55.8,61.9,60.7,58.9,59.9,60.1,62.5,57.8,55.6,56.7,57.0,58.6
55,TN Tech,60.3,53.0,56.0,58.7,55.0,53.1,60.7,55.0,57.5,55.3,56.7,60.1,55.3,55.6,53.3,52.2,53.5,57.2,55.5,57.4,57.7,56.7,58.4,56.2,61.3,58.0
56,Charlotte,60.2,55.9,60.2,60.7,57.7,60.1,60.2,60.9,59.3,57.9,56.9,59.1,58.3,54.3,56.1,54.6,57.2,57.9,62.6,59.8,56.0,49.7,51.0,50.2,54.8,52.0
57,Rhode Island,60.1,57.9,55.4,59.3,56.3,60.2,58.8,54.7,54.8,56.9,60.4,60.9,61.9,57.6,60.9,53.1,53.1,51.9,55.1,57.7,61.7,58.0,61.7,57.4,54.3,56.9
