,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
27,Central Mich,1.5,1.0,0.4,1.0,1.3,0.0,0.4,0.0,0.6,0.0,0.0,1.2,0.0,0.6,0.5,0.6,1.6,0.4,0.6,1.6,2.0,1.7,0.3,0.0,0.4,0.6
28,Oklahoma St,1.5,0.6,0.0,1.9,0.6,0.2,0.9,0.0,0.5,0.0,0.0,0.6,0.1,1.4,1.0,1.2,1.2,0.7,0.8,0.0,0.8,0.3,0.0,1.9,2.0,0.2
29,U Penn,1.4,0.6,0.0,0.2,1.4,0.3,1.6,0.7,1.3,0.0,0.0,0.4,0.4,1.5,1.1,0.3,0.3,0.4,0.5,0.2,2.2,1.1,0.7,--,0.5,1.2
30,TN Martin,1.4,2.5,0.0,0.3,1.6,1.4,1.0,0.6,1.1,0.0,0.0,0.9,0.0,0.9,0.8,0.9,0.0,1.2,1.2,1.2,0.6,0.6,0.4,1.0,0.0,1.0
31,Marist,1.4,0.0,0.5,1.5,0.0,0.2,0.0,0.1,0.0,0.0,0.0,1.2,0.3,0.0,0.6,0.9,1.2,0.0,1.4,0.9,1.4,0.6,1.2,1.0,1.3,0.3
32,N Hampshire,1.4,0.0,0.0,0.7,0.0,0.0,0.5,0.5,1.3,0.0,0.0,0.9,0.7,1.0,0.0,0.9,0.3,2.0,0.5,1.7,0.0,0.0,1.3,0.8,0.0,0.9
33,Beth-Cook,1.4,0.8,0.4,0.9,1.2,0.9,1.0,0.7,1.7,0.0,0.0,1.2,0.3,2.1,0.2,0.5,0.4,0.0,1.2,1.7,0.8,0.8,1.1,--,0.9,0.1
34,Siena,1.4,0.4,0.8,1.0,2.1,0.0,0.0,1.3,1.3,0.0,0.0,0.9,0.6,0.7,0.2,0.6,0.8,0.2,1.5,0.4,2.3,1.3,0.6,0.0,0.6,0.8
35,Arkansas St,1.3,0.0,0.7,0.0,3.8,0.3,1.1,0.0,0.8,0.0,0.0,1.5,1.0,0.2,0.5,2.2,2.0,0.8,1.6,0.3,0.6,1.6,0.8,0.7,0.2,0.2
36,TX Southern,1.3,0.2,0.0,0.8,0.7,1.6,0.6,0.2,0.7,0.0,0.0,0.4,0.6,1.2,0.3,1.3,1.0,1.5,0.0,0.5,0.6,1.9,1.0,0.4,0.3,1.7
37,Tulane,1.3,0.6,0.5,1.3,1.3,0.5,0.0,0.3,0.0,0.0,0.0,1.0,0.6,0.1,0.3,0.0,0.4,1.4,1.6,0.5,0.4,0.0,0.6,0.0,1.5,1.9
38,Coastal Car,1.3,1.0,0.0,3.6,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.7,0.0,1.0,0.5,0.5,0.8,0.0,0.2,0.6,0.6,0.3,0.0,1.3,1.0,1.2
39,Wyoming,1.3,0.0,0.3,0.6,1.2,0.5,0.3,2.1,0.9,0.0,0.0,0.5,0.2,0.0,0.1,0.4,0.8,1.6,1.0,1.2,3.3,0.5,1.1,1.1,1.4,0.3
40,Cal St Nrdge,1.2,0.8,1.0,0.4,0.4,2.0,0.3,1.0,0.9,0.0,0.0,0.7,1.1,0.0,0.1,0.0,2.8,0.6,1.7,0.0,0.9,1.4,0.0,0.6,1.0,0.3
41,Miss Val St,1.2,0.5,0.4,3.8,0.4,0.2,0.9,0.4,0.0,0.0,0.0,0.0,0.4,0.6,0.8,0.2,0.0,0.6,0.9,1.1,1.2,0.3,0.3,0.0,1.5,0.5
42,Drexel,1.2,0.3,1.0,0.3,0.0,0.6,0.4,0.8,0.5,0.0,0.0,0.2,0.2,0.3,0.0,1.5,2.9,0.4,0.3,1.3,1.3,0.0,0.3,0.0,0.6,1.8
43,Miss State,1.2,0.1,0.2,0.1,0.6,0.7,1.0,0.0,1.2,0.0,0.0,1.4,0.8,0.6,1.8,0.3,0.7,0.0,0.4,0.5,0.4,0.4,0.0,0.9,0.7,1.4
44,Niagara,1.2,0.7,2.6,1.0,0.0,1.1,1.9,2.0,1.4,0.0,0.0,0.6,1.2,0.0,0.6,1.4,0.0,0.8,1.1,0.6,0.7,0.3,0.9,0.0,0.9,1.1
45,Loyola Mymt,1.2,0.5,0.0,0.0,0.3,0.2,0.8,0.4,1.7,0.0,0.0,0.0,0.8,1.8,1.5,0.7,0.4,0.8,1.8,0.4,1.0,0.0,0.2,0.5,0.7,1.1
46,Geo Mason,1.2,1.4,1.5,0.4,0.0,0.0,0.9,1.1,0.9,0.0,0.0,0.7,0.7,1.0,1.2,0.6,1.2,0.8,0.6,1.5,1.6,0.9,0.5,2.9,1.7,0.9
47,Utah State,1.2,0.3,0.4,1.2,0.5,0.9,0.5,0.6,1.5,0.0,0.0,0.7,0.3,0.7,0.2,1.0,0.8,0.6,0.0,0.3,0.4,0.7,1.1,0.0,1.4,0.4
48,San Francisco,1.1,0.4,0.5,0.6,0.0,0.2,0.0,1.7,1.4,0.0,0.0,1.1,1.9,1.2,0.6,0.1,1.8,0.5,1.4,0.0,0.4,0.8,0.8,0.0,0.4,0.6
49,VA Military,1.1,0.3,0.4,0.0,0.8,0.5,0.0,0.4,0.0,0.0,0.0,0.8,0.2,0.3,0.5,0.3,1.6,1.5,0.3,0.0,0.0,0.9,1.4,1.0,1.0,0.8
50,Campbell,1.1,0.7,0.0,1.1,1.4,1.1,0.0,0.9,0.7,0.0,0.0,0.0,0.0,0.5,0.3,2.4,0.9,0.4,0.4,0.2,0.6,0.5,0.5,1.0,0.8,1.3
51,Miami (OH),1.1,1.1,1.4,0.5,1.3,0.1,0.9,1.6,1.2,0.0,0.0,1.1,0.6,1.9,1.0,0.4,0.7,0.9,0.0,0.7,1.8,0.4,0.0,0.5,0.6,0.3
52,Villanova,1.1,1.0,0.2,1.2,1.4,1.0,0.4,0.4,0.7,0.0,0.0,0.3,0.6,0.5,1.5,1.7,1.8,0.4,0.3,0.0,1.1,1.1,0.4,0.4,0.3,0.4
53,Memphis,1.1,0.7,0.2,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.7,0.8,0.6,0.7,0.4,0.7,1.2,0.7,0.9,0.0,0.0,1.0
54,St Bonavent,1.1,0.4,1.0,0.9,0.9,0.9,0.4,0.6,0.8,0.0,0.0,1.0,0.0,2.6,1.3,0.6,0.0,0.9,0.7,0.7,1.4,1.3,0.5,0.0,0.3,0.7
55,GA Tech,1.1,2.0,0.4,0.4,0.0,0.0,0.7,0.3,0.2,0.0,0.0,1.2,0.1,0.5,0.3,0.3,0.8,1.0,0.2,0.2,0.1,0.3,0.3,2.3,1.3,0.2
56,Texas Tech,1.1,0.4,0.0,0.5,0.5,0.9,0.2,0.3,0.9,0.0,0.0,0.0,1.9,0.5,0.3,0.1,0.3,0.4,0.8,0.8,0.6,0.4,0.9,0.4,0.8,0.5
57,Wash State,1.1,0.7,1.2,0.6,0.0,0.7,0.3,1.3,0.0,0.0,0.0,0.6,1.4,0.9,0.2,0.4,0.7,1.5,1.1,0.3,0.7,0.0,0.9,1.5,0.5,0.2
58,Wagner,1.1,0.3,0.2,0.0,0.8,0.0,0.6,0.4,0.0,0.0,0.0,0.3,0.6,1.8,0.0,1.9,0.6,1.3,0.2,0.9,0.4,0.4,1.7,1.6,1.5,0.5
59,E Kentucky,1.0,0.5,0.0,0.8,1.5,0.4,1.4,0.5,0.8,0.0,0.0,0.7,0.0,0.6,1.3,0.7,0.1,0.5,0.0,1.8,0.4,1.3,0.0,1.9,1.9,1.8
60,N Illinois,1.0,0.5,0.9,0.2,1.7,1.1,0.0,0.9,1.5,0.0,0.0,0.6,0.2,0.5,0.0,0.2,1.0,1.3,0.7,1.9,0.3,1.0,0.3,0.4,0.3,0.2
61,Fordham,1.0,0.6,0.7,0.0,0.0,0.0,0.5,0.6,1.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.5,1.3,1.3,0.5,0.7,0.5,0.0,1.3,0.7
62,Lg Beach St,1.0,0.8,0.5,1.4,0.3,0.2,0.3,0.7,1.5,0.0,0.0,2.7,0.7,0.3,0.7,0.5,0.8,0.8,0.7,1.9,0.7,1.2,0.8,2.2,1.0,2.4
63,LA Lafayette,1.0,0.0,0.0,0.8,0.0,0.9,0.0,0.6,1.1,0.0,0.0,1.2,0.0,1.1,1.6,0.7,2.0,0.6,0.6,0.6,0.3,0.8,0.2,0.8,0.6,0.3
64,St Fran (NY),1.0,0.0,0.5,1.6,0.8,1.2,0.3,0.0,0.9,0.0,0.0,0.5,1.8,0.0,0.3,0.5,0.8,0.9,0.5,0.9,1.3,0.3,0.4,0.6,0.7,0.3
