,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
38,S Alabama,5.0,5.9,5.2,4.8,4.2,6.3,5.1,5.5,5.7,7.0,7.1,7.1,6.8,6.8,6.9,5.4,6.0,6.2,7.1,7.8,6.9,7.4,9.4,10.1,7.0,4.8
39,Cleveland St,5.0,5.2,5.4,5.6,6.1,6.4,5.5,5.3,5.3,6.3,5.4,5.0,6.1,5.3,4.8,6.0,6.1,6.4,6.4,6.8,8.3,8.2,7.4,7.4,7.9,6.8
40,TX Southern,5.0,6.0,5.8,5.4,7.5,7.1,6.3,6.8,7.2,6.5,7.3,5.9,5.6,6.5,6.8,5.2,6.4,5.5,6.5,5.6,7.8,7.9,7.5,7.4,6.4,6.8
41,Boston Col,5.0,5.2,5.5,5.6,5.7,6.7,5.9,6.5,6.3,5.7,6.5,5.8,4.8,7.2,6.8,6.7,5.7,5.5,7.0,7.2,8.8,7.9,7.2,7.7,7.2,8.3
42,Hampton,5.0,6.4,5.8,6.4,6.0,5.0,6.1,5.2,5.5,5.3,5.0,5.8,5.3,5.6,6.8,5.4,6.1,5.6,6.7,6.9,7.5,8.4,8.5,7.6,5.9,8.2
43,Mississippi,5.1,5.1,5.4,4.2,4.9,5.0,5.9,5.9,5.2,6.7,7.5,6.7,6.5,6.2,7.3,6.7,7.4,7.9,7.8,8.9,9.0,7.3,5.5,6.8,6.5,6.6
44,Miss Val St,5.1,4.6,4.9,7.0,7.1,6.3,4.9,6.8,5.0,4.6,5.3,6.1,6.7,5.8,6.9,5.5,5.6,7.3,7.1,8.9,8.6,8.8,8.0,8.6,7.4,7.9
45,Connecticut,5.1,4.6,5.5,6.3,6.4,6.3,5.8,6.6,6.2,5.6,7.3,6.0,5.9,6.3,7.2,5.7,6.2,6.0,6.7,7.5,9.0,6.3,5.6,5.8,6.6,5.0
46,LA Lafayette,5.1,5.0,5.3,6.2,5.4,6.4,6.2,6.3,8.1,6.1,4.7,5.5,5.5,5.6,5.4,6.1,5.9,5.6,6.7,7.1,6.4,7.9,7.5,6.4,6.3,6.0
47,Portland,5.1,5.8,6.8,5.9,7.0,6.0,6.5,6.3,6.0,7.4,7.2,5.4,6.8,7.2,6.5,6.4,6.7,6.1,8.2,8.7,8.3,8.4,8.3,9.6,8.5,10.1
48,VA Military,5.1,5.0,5.1,5.1,6.2,6.9,5.9,5.7,8.7,6.1,8.8,6.3,6.3,6.0,6.1,6.8,6.3,5.2,7.9,8.6,8.6,9.3,7.4,9.5,10.5,11.0
49,Coppin State,5.1,6.2,5.8,5.6,8.6,7.9,6.8,7.4,6.2,7.3,6.9,7.3,6.4,7.8,8.8,6.3,7.5,7.1,7.2,8.3,7.7,9.0,8.5,8.6,9.2,8.9
50,Howard,5.1,6.0,6.1,6.4,6.6,7.1,5.6,5.5,5.3,5.7,6.6,5.8,5.3,7.1,5.7,6.0,6.6,6.4,7.6,7.7,7.8,8.4,8.2,10.5,6.7,7.3
51,Colgate,5.1,4.8,5.3,4.3,5.7,5.4,5.0,6.1,5.0,5.9,6.5,5.1,7.0,6.3,7.4,7.0,6.1,6.3,7.4,7.8,8.2,8.0,7.2,6.1,7.1,7.7
52,Youngs St,5.1,6.7,5.6,5.7,6.9,5.0,5.1,5.6,6.7,7.6,6.5,5.6,6.0,5.8,6.5,6.2,6.6,7.9,8.2,7.7,8.2,7.5,6.8,8.2,7.0,6.9
53,N Arizona,5.1,6.7,5.7,6.2,6.3,7.0,6.6,7.2,7.4,7.4,7.8,7.5,6.3,6.0,7.3,7.0,7.1,5.7,9.1,7.9,9.4,9.3,7.5,8.6,7.6,7.7
54,Iowa State,5.2,5.6,6.0,5.3,6.3,5.1,7.7,6.7,7.0,5.5,6.3,6.5,6.6,6.8,5.7,6.1,7.2,7.3,7.7,7.7,8.4,7.9,7.8,6.6,5.6,7.6
55,Boise State,5.2,4.9,4.6,5.7,4.9,5.0,5.0,5.8,6.7,6.6,6.9,5.8,6.5,6.4,7.3,6.5,6.5,5.8,7.4,5.8,7.1,7.4,6.6,6.6,5.7,6.6
56,Morgan St,5.2,5.6,6.0,6.2,5.8,6.1,6.4,5.5,5.6,4.6,4.3,4.3,4.9,4.9,6.3,5.3,5.9,5.7,5.6,5.4,7.6,7.8,6.9,7.1,7.4,6.1
57,Delaware,5.2,5.4,5.5,5.1,5.3,5.1,4.9,5.6,4.5,6.4,4.9,5.6,6.7,4.6,5.7,6.4,6.3,8.1,9.9,8.6,8.4,8.5,7.9,6.1,7.4,7.3
58,Radford,5.2,4.5,4.5,5.4,5.8,6.3,6.6,6.3,6.8,6.9,9.1,8.1,7.0,7.5,5.2,5.2,6.2,5.4,6.0,6.8,7.1,8.6,8.1,8.4,6.7,6.6
59,Butler,5.2,6.2,5.5,5.2,4.8,5.1,5.3,4.4,4.2,5.1,5.0,5.9,5.1,6.1,5.2,5.4,5.3,5.5,7.0,6.8,7.8,7.6,6.8,7.2,6.6,6.3
