,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
65,St Johns,2.3,5.3,2.2,-1.0,2.6,0.3,-3.3,-0.4,-2.7,-0.5,-1.7,-1.2,-0.2,1.5,-1.2,-0.9,4.5,-0.5,-2.1,1.7,1.4,-0.5,0.0,+1.6,1.9,0.6
66,Lafayette,2.1,2.7,4.1,-1.6,0.7,2.3,2.8,-3.8,-2.9,-5.2,-0.8,-3.5,-0.6,-1.9,-1.2,0.5,-1.1,1.4,-5.1,-5.0,-1.2,-1.5,-0.6,-0.5,-3.6,-2.7
67,Minnesota,2.1,4.6,-0.6,1.4,2.5,1.0,-0.1,2.4,0.1,-2.0,2.4,1.6,1.9,0.5,2.1,2.9,-0.1,2.6,-1.0,0.3,-1.2,-0.1,1.8,-1.6,-1.0,-3.4
68,Texas State,2.1,4.6,0.2,-0.8,-0.6,2.7,-1.9,0.4,-7.5,-4.4,1.4,0.3,-2.6,0.4,-2.0,-2.2,-5.3,-2.8,0.6,-0.1,-2.6,2.9,0.4,+1.5,0.8,-1.0
69,Colorado St,2.1,2.8,0.3,-1.2,0.1,0.3,-3.3,-1.4,1.2,0.6,-3.9,-1.8,-0.4,1.5,-0.2,4.9,2.0,1.3,0.5,3.5,-1.8,-0.1,2.0,+4.6,4.6,1.0
70,Fresno St,2.1,-1.4,2.0,5.5,-0.3,1.1,-0.1,0.8,-0.6,1.4,1.2,-1.2,-0.3,1.4,2.0,-2.1,-2.3,-1.1,2.6,-0.7,2.7,4.4,-0.2,-3.5,1.3,-0.7
71,San Diego,2.0,2.3,4.0,-0.1,1.0,0.4,-4.9,1.1,0.7,-0.1,1.9,-1.8,-3.4,-5.9,-4.6,-1.6,-0.2,1.3,-5.1,-3.4,-0.3,1.9,-4.3,-6.4,-2.7,-2.8
72,Dayton,1.9,-0.4,3.8,1.9,2.9,0.5,0.0,2.0,0.0,0.6,1.4,2.4,3.4,1.9,1.9,2.5,2.7,4.7,3.5,6.0,-1.3,2.8,4.9,+1.2,2.8,2.8
73,Youngs St,1.9,-0.1,-1.6,-0.3,-6.1,-3.8,-1.3,-5.4,-2.5,2.3,-0.6,-2.2,-0.9,-4.3,-0.1,-2.8,-1.4,-2.3,-5.2,-0.4,-6.0,-3.3,0.4,-2.0,-0.6,5.6
74,Kansas St,1.9,2.7,-2.7,-2.6,-0.4,-0.5,1.7,1.8,3.8,2.5,4.3,2.7,3.4,0.5,2.8,2.6,1.1,1.2,1.0,1.5,0.4,3.8,0.0,-4.4,0.9,3.1
