,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
111,W Illinois,6.3,6.5,6.7,7.4,7.2,6.1,6.6,5.9,5.8,5.2,5.2,5.6,4.9,5.4,5.4,5.1,4.9,6.8,6.7,9.2,6.7,7.8,8.6,7.2,8.7,6.9
112,Detroit,6.3,6.2,7.2,7.5,5.4,4.5,5.7,4.1,4.6,6.0,7.2,3.3,4.2,5.1,4.4,6.8,5.6,6.9,7.5,7.7,8.4,9.5,8.5,10.2,10.2,10.2
113,San Diego St,6.3,4.9,4.4,5.8,4.5,5.9,5.9,5.5,6.9,5.5,5.5,5.9,5.3,5.9,5.7,6.0,4.8,5.2,5.9,7.2,7.3,7.5,9.1,8.5,6.0,6.6
114,Notre Dame,6.3,4.2,7.8,7.3,7.3,8.3,8.3,8.7,9.6,9.0,8.3,8.6,7.5,8.0,6.5,6.5,7.1,7.9,7.3,9.3,8.3,8.2,9.7,9.1,9.0,8.8
115,TX-San Ant,6.3,6.9,6.7,5.9,6.6,6.5,6.9,5.2,6.6,3.8,6.3,8.0,6.0,6.9,8.1,7.4,6.1,6.3,7.0,4.9,9.8,9.2,9.4,7.8,6.0,7.4
116,NC State,6.2,5.6,5.5,5.9,8.2,8.0,8.4,8.4,9.0,5.9,5.7,6.7,5.4,4.5,5.4,5.3,4.4,6.6,6.3,7.1,8.0,8.1,6.9,6.7,8.3,8.3
117,Toledo,6.2,5.6,7.3,6.4,6.2,8.6,7.3,6.8,6.4,6.5,5.9,4.6,5.2,5.2,6.0,5.9,5.7,5.9,8.1,7.7,9.7,9.8,8.8,10.5,6.9,8.6
118,Sam Hous St,6.2,5.9,5.9,6.0,6.7,6.5,5.9,6.1,7.3,8.7,6.0,8.0,8.9,6.0,4.7,6.3,6.8,7.2,7.8,6.0,6.8,9.5,7.5,8.8,8.3,7.7
119,Army,6.2,4.6,4.7,5.6,5.0,5.9,5.6,6.1,5.5,5.8,4.7,4.8,5.5,8.9,7.8,8.1,7.5,7.3,9.0,8.9,9.7,8.4,6.9,7.6,6.4,7.3
120,Wichita St,6.2,7.1,6.7,5.8,6.6,7.0,6.8,7.2,6.8,7.0,5.8,5.6,6.6,6.9,6.9,6.7,6.9,6.7,7.1,8.6,9.1,7.5,7.9,8.1,7.5,6.6
121,Mercer,6.1,5.2,5.8,5.7,5.3,6.5,7.5,8.3,6.1,5.6,6.0,7.3,8.2,6.4,7.1,7.3,8.2,6.0,6.3,7.4,8.3,7.2,7.6,8.4,8.1,5.6
122,Marshall,6.1,6.4,8.1,6.0,8.2,6.3,6.1,7.4,6.5,6.0,5.6,6.1,6.1,5.6,5.6,6.3,5.7,7.5,10.1,10.2,10.1,9.8,7.7,9.3,7.4,8.2
