,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
63,Marquette,4.0,3.5,1.5,2.2,3.4,3.4,2.4,2.8,3.1,3.4,3.8,2.9,2.1,3.6,3.5,3.5,3.1,3.5,4.2,3.6,3.7,4.3,4.2,3.7,5.2,3.0
64,Virginia,4.0,5.0,3.1,3.2,4.5,4.2,4.3,3.6,3.6,3.2,2.4,4.0,2.6,3.0,2.8,4.4,4.1,4.2,3.2,4.1,3.6,3.8,4.9,4.4,4.3,4.3
65,W Kentucky,3.9,1.3,4.1,4.9,3.2,3.6,2.1,3.9,3.6,2.7,3.7,3.3,2.9,3.9,4.2,3.2,2.3,3.2,3.7,3.3,3.8,5.1,3.8,4.6,5.6,5.0
66,Col Charlestn,3.9,6.3,5.9,4.7,4.9,4.2,4.4,3.2,2.5,3.8,3.8,4.1,4.8,4.1,3.7,4.2,4.2,2.9,2.3,3.3,3.6,2.3,2.5,2.9,2.8,3.1
67,New Orleans,3.9,3.9,2.8,2.7,3.4,3.8,3.6,2.2,2.6,3.3,1.7,1.8,2.0,,,2.8,2.9,3.1,2.7,3.0,3.3,3.9,2.0,2.8,2.6,2.2
68,Michigan St,3.9,2.6,2.7,4.1,2.8,3.5,1.8,2.6,2.9,4.6,4.2,2.8,3.3,5.1,4.2,3.9,4.6,4.5,5.1,4.6,7.2,5.3,5.0,4.7,5.0,3.0
69,Michigan,3.9,3.3,4.2,3.9,3.1,3.5,4.6,4.3,4.0,5.7,5.0,2.6,2.1,2.0,2.0,2.8,2.4,1.7,2.2,2.8,3.0,4.0,4.5,4.2,3.3,4.6
70,Pacific,3.8,2.2,1.3,2.0,1.3,2.6,3.1,3.1,2.1,1.9,1.9,1.9,2.5,1.8,1.8,1.2,1.7,2.4,2.5,1.9,3.9,1.5,4.0,3.4,2.4,2.6
71,Purdue,3.8,3.2,3.0,4.5,3.2,2.8,3.4,3.2,3.3,2.6,4.3,4.8,4.6,4.1,3.1,4.5,5.3,5.1,4.7,2.5,4.9,4.0,3.5,3.5,3.5,3.7
72,Washington,3.8,3.3,3.8,3.3,4.8,3.1,2.9,2.5,3.5,2.8,2.2,2.7,4.2,5.1,3.9,4.1,2.9,4.8,6.5,5.5,5.2,5.7,6.0,3.6,4.1,5.2
73,Ark Pine Bl,3.8,3.6,2.9,3.4,2.4,2.9,2.4,4.6,4.0,4.0,4.9,2.7,3.6,2.2,4.0,3.3,2.1,3.3,3.7,2.7,4.1,3.3,3.2,3.8,2.7,2.5
74,LA Monroe,3.8,5.4,7.0,5.3,6.7,3.3,2.9,2.8,1.7,1.4,2.4,2.8,2.9,1.6,2.2,1.3,3.4,3.8,3.3,2.2,1.2,2.0,3.2,2.8,2.6,3.6
75,N Iowa,3.7,1.6,3.1,1.8,1.7,1.7,1.9,4.3,3.4,3.1,3.2,2.4,2.0,1.7,1.9,2.4,2.9,2.4,2.7,2.8,2.4,2.2,2.3,2.5,1.4,1.4
76,Hofstra,3.7,3.7,4.0,4.0,4.8,2.9,3.8,4.5,4.6,2.3,5.6,5.3,6.4,4.1,2.6,3.5,3.2,2.6,3.2,2.3,2.6,3.5,2.1,3.0,2.5,4.2
77,S Mississippi,3.7,3.0,5.0,4.1,3.8,3.5,2.6,1.4,1.5,2.9,2.7,1.8,3.0,3.5,2.8,2.7,1.9,2.1,2.2,1.9,1.7,3.0,2.2,2.1,2.7,2.6
78,VCU,3.7,4.2,5.4,4.4,5.5,5.1,3.9,4.1,2.8,3.0,5.3,4.6,4.1,3.5,3.6,3.0,4.3,4.3,3.8,3.9,2.8,4.5,4.3,5.4,5.1,4.6
79,Loyola Mymt,3.7,4.1,2.8,2.0,2.2,4.2,4.0,3.0,3.2,1.8,2.3,1.7,4.1,4.1,2.8,2.3,3.6,3.4,2.8,4.1,2.4,3.0,2.0,2.6,1.7,2.8
80,Iowa,3.7,2.7,1.8,2.4,3.4,4.2,4.4,5.3,4.9,3.3,3.2,2.1,2.0,2.9,3.4,4.8,5.0,4.6,4.7,3.8,4.0,3.2,3.9,4.5,4.3,3.4
81,New Mexico,3.7,3.2,4.6,3.8,3.9,2.6,2.8,3.5,2.2,2.3,2.7,3.2,3.4,3.3,3.4,3.8,5.1,4.5,4.1,3.5,2.7,3.2,2.8,3.7,4.2,3.8
