,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,N Carolina,3.7%,6.6%,5.6%,5.4%,5.9%,7.4%,6.5%,7.7%,6.3%,6.5%,7.4%,6.8%,7.2%,4.9%,5.2%,6.0%,6.6%,6.4%,4.8%,6.9%,7.2%,7.0%,6.7%,7.3%,5.8%,5.7%
11,TX Christian,3.7%,4.6%,6.4%,6.0%,6.6%,8.3%,7.3%,8.1%,8.2%,9.0%,6.0%,6.9%,5.9%,5.9%,5.9%,6.9%,6.7%,8.1%,8.3%,6.7%,7.1%,6.6%,7.4%,6.5%,5.9%,7.2%
12,SE Louisiana,3.7%,4.6%,6.2%,6.9%,7.0%,7.4%,4.8%,3.9%,4.2%,4.7%,6.0%,5.5%,4.7%,7.9%,6.9%,8.0%,6.8%,7.2%,7.0%,7.6%,6.4%,7.0%,5.5%,5.7%,5.3%,4.7%
13,Michigan,3.8%,5.8%,5.4%,4.7%,5.9%,6.8%,6.0%,5.5%,6.3%,6.0%,5.6%,5.7%,5.7%,5.4%,4.8%,5.4%,5.1%,5.4%,5.7%,4.6%,5.7%,5.8%,4.5%,4.9%,5.6%,4.5%
14,N Arizona,3.8%,3.6%,3.9%,3.3%,4.6%,5.2%,5.6%,7.5%,6.8%,6.8%,6.9%,5.5%,5.7%,6.4%,7.2%,7.1%,5.4%,6.3%,6.1%,5.3%,6.5%,4.9%,4.7%,5.5%,5.6%,5.4%
15,New Mexico,3.8%,5.0%,5.7%,5.3%,5.9%,5.0%,6.9%,6.1%,5.3%,4.8%,4.3%,4.1%,4.8%,5.6%,4.4%,5.6%,5.3%,6.5%,7.3%,6.0%,5.7%,5.4%,4.5%,5.0%,5.2%,5.0%
16,Florida Intl,3.9%,3.9%,4.6%,5.6%,7.2%,5.0%,5.9%,6.2%,6.9%,6.5%,6.1%,6.8%,7.1%,7.9%,8.7%,7.0%,7.1%,7.4%,5.9%,6.8%,6.2%,7.1%,5.0%,4.9%,5.3%,5.9%
17,Portland St,3.9%,5.2%,5.5%,4.8%,3.9%,7.0%,6.1%,4.2%,5.7%,4.6%,3.7%,4.2%,4.1%,5.7%,4.9%,5.8%,6.2%,5.8%,4.2%,4.6%,6.7%,5.5%,5.8%,4.8%,5.4%,4.0%
18,Valparaiso,3.9%,3.9%,3.3%,3.5%,3.8%,4.5%,5.1%,6.7%,4.5%,4.2%,6.4%,5.7%,6.3%,6.1%,5.9%,5.0%,7.6%,6.2%,6.3%,5.5%,5.3%,5.7%,4.4%,4.4%,5.6%,4.1%
19,Arkansas St,3.9%,4.4%,6.0%,5.0%,4.4%,5.0%,5.0%,6.9%,5.5%,4.7%,5.5%,5.0%,5.8%,7.3%,7.7%,5.4%,5.2%,4.8%,5.1%,7.2%,6.2%,6.1%,4.0%,8.0%,6.1%,6.2%
20,Montana St,3.9%,5.2%,5.9%,3.0%,5.6%,5.0%,5.9%,4.2%,4.9%,5.2%,5.7%,5.4%,5.7%,5.5%,4.3%,5.6%,5.2%,7.9%,6.2%,5.2%,5.7%,3.9%,7.0%,5.4%,5.3%,3.8%
21,Ste F Austin,3.9%,4.2%,4.9%,6.5%,6.9%,6.1%,5.0%,7.5%,6.4%,8.1%,7.1%,6.5%,7.6%,5.8%,6.6%,7.4%,6.4%,6.5%,4.6%,6.0%,6.8%,5.4%,6.4%,5.9%,6.2%,6.0%
22,San Francisco,3.9%,5.0%,4.3%,3.8%,5.0%,5.0%,5.0%,3.6%,4.3%,5.2%,5.1%,5.7%,6.4%,7.2%,6.3%,4.4%,6.1%,5.4%,7.6%,6.6%,7.1%,6.7%,4.9%,5.2%,4.9%,4.4%
23,Pacific,4.0%,4.4%,7.6%,6.9%,5.8%,5.3%,4.3%,4.5%,4.5%,5.4%,4.4%,4.6%,5.3%,5.1%,6.7%,5.5%,7.0%,7.8%,6.0%,7.3%,5.2%,7.5%,4.6%,4.8%,4.1%,5.2%
24,Ball State,4.0%,4.0%,3.9%,3.9%,3.7%,3.4%,5.7%,5.8%,6.2%,5.7%,6.3%,5.0%,6.7%,7.0%,6.3%,5.8%,7.0%,6.5%,4.0%,5.6%,6.0%,5.9%,4.9%,4.4%,5.1%,4.7%
25,Samford,4.0%,4.0%,4.1%,4.5%,5.4%,5.6%,4.5%,5.5%,4.7%,4.8%,5.0%,6.2%,6.0%,5.7%,4.4%,7.1%,7.3%,7.5%,8.5%,6.6%,4.9%,5.1%,6.0%,5.1%,3.6%,4.2%
26,N Hampshire,4.0%,4.6%,9.6%,6.8%,6.9%,8.0%,6.7%,5.5%,4.4%,5.8%,6.4%,4.0%,6.2%,5.9%,5.7%,5.6%,5.6%,4.4%,6.3%,5.3%,5.0%,4.9%,5.0%,6.2%,4.9%,5.0%
27,Youngs St,4.1%,3.8%,4.6%,6.3%,6.3%,7.8%,7.0%,6.9%,3.6%,4.6%,5.2%,6.3%,6.3%,4.0%,4.4%,5.3%,4.2%,6.5%,5.3%,5.4%,7.0%,5.2%,5.5%,4.6%,5.3%,4.1%
28,Gonzaga,4.1%,4.2%,4.2%,4.7%,5.3%,4.1%,4.0%,3.3%,4.9%,5.5%,6.1%,5.0%,5.3%,5.2%,4.8%,5.9%,5.8%,4.4%,5.2%,5.3%,4.5%,3.8%,4.8%,4.4%,4.6%,4.0%
29,Montana,4.1%,4.7%,5.3%,4.6%,5.6%,6.5%,6.6%,6.3%,7.1%,4.3%,4.1%,4.3%,5.1%,5.1%,7.1%,5.1%,5.9%,5.4%,5.9%,6.9%,6.4%,5.1%,4.9%,6.0%,5.4%,4.3%
30,Miss Val St,4.1%,3.6%,3.5%,2.8%,4.1%,3.3%,2.7%,3.7%,7.6%,7.0%,7.3%,7.4%,6.4%,7.7%,7.0%,7.3%,7.1%,7.0%,7.0%,6.0%,8.6%,7.2%,4.5%,5.0%,5.9%,6.6%
31,Indiana,4.1%,6.6%,6.1%,5.8%,6.7%,6.5%,6.4%,5.7%,6.4%,5.6%,5.2%,9.9%,9.5%,6.9%,7.5%,7.6%,8.8%,7.3%,5.2%,6.8%,7.0%,6.7%,5.9%,6.5%,4.7%,5.4%
32,Detroit,4.1%,4.5%,2.9%,4.4%,4.2%,5.2%,4.5%,3.6%,5.7%,4.6%,5.4%,7.6%,4.6%,6.6%,4.9%,6.4%,6.9%,6.1%,6.7%,6.9%,6.8%,5.7%,5.8%,4.6%,3.5%,4.6%
33,Kent State,4.1%,3.9%,4.8%,4.0%,4.0%,4.4%,5.3%,4.4%,5.2%,6.8%,7.0%,6.3%,6.0%,7.0%,6.2%,7.1%,6.3%,5.5%,5.1%,3.8%,5.3%,5.1%,3.6%,4.2%,4.5%,4.8%
34,Hawaii,4.2%,4.1%,5.0%,5.7%,5.2%,4.6%,4.5%,5.0%,3.6%,5.5%,4.2%,5.8%,5.2%,5.5%,6.0%,5.1%,6.3%,5.1%,4.7%,5.6%,5.4%,4.1%,5.4%,4.9%,5.2%,5.9%
35,Loyola-Chi,4.2%,3.6%,4.9%,4.4%,4.1%,5.7%,5.2%,5.5%,6.3%,6.4%,6.8%,6.6%,6.0%,6.3%,10.5%,8.1%,6.1%,7.0%,7.4%,6.2%,6.1%,8.5%,7.2%,5.4%,6.5%,5.9%
36,Ohio State,4.2%,4.0%,4.5%,7.1%,6.5%,6.5%,5.6%,4.3%,5.0%,4.5%,4.1%,4.2%,3.8%,5.8%,5.3%,5.1%,5.4%,5.0%,3.9%,5.5%,4.5%,5.5%,5.6%,4.6%,4.6%,4.8%
37,Bucknell,4.2%,4.6%,7.5%,6.2%,5.0%,4.7%,5.8%,5.1%,4.9%,5.4%,5.0%,6.5%,5.4%,4.8%,4.8%,4.3%,8.6%,8.1%,7.6%,5.4%,5.7%,5.0%,5.5%,5.6%,5.2%,6.0%
38,S Methodist,4.2%,4.4%,4.8%,5.9%,6.3%,6.8%,6.1%,6.9%,6.3%,6.6%,5.6%,5.1%,4.5%,4.1%,5.2%,7.4%,7.2%,6.9%,6.8%,5.4%,6.0%,4.5%,5.3%,6.8%,7.1%,7.9%
39,Evansville,4.2%,5.9%,7.2%,5.1%,6.0%,4.8%,4.1%,3.8%,5.1%,4.9%,8.4%,8.4%,8.6%,7.9%,7.2%,6.5%,9.1%,7.8%,6.6%,9.1%,8.3%,5.5%,4.3%,4.3%,4.6%,4.6%
40,Sam Hous St,4.2%,4.7%,4.2%,4.2%,5.4%,4.8%,5.2%,5.9%,5.4%,4.8%,5.7%,5.2%,5.3%,4.9%,6.2%,7.8%,6.2%,6.1%,5.7%,6.1%,7.4%,5.1%,5.7%,5.3%,4.3%,5.5%
41,Austin Peay,4.2%,4.0%,4.2%,3.6%,5.1%,6.3%,4.1%,5.5%,4.6%,6.6%,6.1%,4.6%,7.5%,6.4%,5.7%,5.3%,6.1%,5.8%,5.4%,4.9%,6.8%,5.5%,4.4%,4.3%,6.3%,4.8%
42,Miami (FL),4.3%,4.9%,5.6%,8.3%,6.4%,6.9%,6.4%,6.6%,6.6%,7.1%,7.1%,6.8%,5.9%,6.1%,6.3%,5.3%,5.2%,6.2%,4.6%,5.6%,5.7%,4.9%,7.2%,7.3%,5.9%,5.7%
43,La Salle,4.3%,4.9%,3.6%,5.2%,6.3%,7.5%,5.4%,6.1%,5.9%,7.1%,9.3%,6.7%,6.6%,8.5%,7.0%,6.8%,9.1%,6.5%,7.4%,5.2%,4.9%,5.5%,6.9%,5.0%,4.8%,7.5%
44,Oral Roberts,4.3%,5.2%,4.8%,5.2%,4.8%,4.9%,5.5%,6.1%,3.8%,4.4%,4.7%,5.8%,6.2%,6.2%,4.7%,6.8%,6.0%,6.6%,4.5%,5.2%,5.8%,4.9%,5.4%,5.2%,5.5%,4.4%
45,IL-Chicago,4.3%,5.7%,3.3%,7.9%,7.5%,7.4%,6.3%,6.6%,6.3%,5.4%,4.6%,5.8%,6.1%,6.1%,8.5%,6.6%,8.1%,8.9%,9.0%,6.8%,6.4%,5.1%,4.8%,4.2%,3.5%,6.8%
46,Arizona St,4.3%,7.0%,7.2%,5.7%,6.0%,7.0%,5.9%,4.9%,7.2%,5.1%,5.0%,4.0%,4.9%,6.3%,5.4%,5.9%,7.3%,7.9%,7.8%,6.4%,5.8%,5.6%,6.3%,5.3%,5.2%,4.9%
47,Maine,4.4%,5.0%,5.3%,4.9%,5.5%,4.3%,5.2%,7.8%,6.0%,4.5%,6.3%,6.4%,7.4%,5.9%,5.0%,4.9%,6.7%,6.2%,7.4%,6.1%,6.1%,4.5%,4.5%,4.2%,4.7%,5.6%
48,Northeastrn,4.4%,4.8%,4.4%,4.9%,6.8%,7.8%,6.3%,4.9%,4.1%,5.0%,7.3%,6.1%,6.0%,8.0%,8.9%,6.7%,8.8%,6.8%,6.1%,6.6%,4.7%,4.0%,4.3%,3.9%,4.2%,5.6%
49,Central FL,4.4%,4.8%,5.9%,6.2%,4.5%,5.0%,4.4%,5.1%,5.1%,5.6%,6.8%,5.3%,6.8%,6.4%,6.0%,5.8%,8.5%,7.4%,5.5%,5.4%,7.5%,5.2%,4.5%,4.8%,5.7%,4.9%
50,Murray St,4.4%,4.0%,4.4%,4.6%,4.8%,4.4%,4.8%,6.0%,3.6%,4.9%,4.9%,6.1%,5.2%,5.4%,5.2%,4.8%,5.8%,5.2%,4.1%,5.4%,5.9%,6.0%,6.6%,6.9%,6.9%,5.1%
51,San Diego,4.4%,6.2%,6.7%,8.2%,6.6%,6.7%,6.3%,6.4%,7.0%,6.0%,7.5%,6.7%,7.0%,6.3%,7.3%,7.5%,5.7%,6.8%,6.3%,6.7%,5.6%,6.0%,6.1%,5.2%,5.2%,5.0%
52,U Mass,4.4%,5.4%,7.1%,6.8%,5.7%,5.7%,4.8%,5.8%,8.0%,6.2%,6.4%,7.0%,7.7%,7.6%,6.4%,5.6%,9.3%,7.8%,5.8%,4.9%,5.7%,6.2%,3.8%,5.8%,4.5%,5.8%
53,Purdue,4.4%,6.4%,5.9%,6.4%,6.2%,6.7%,6.3%,7.6%,4.3%,7.4%,5.8%,5.3%,4.6%,5.6%,5.6%,7.6%,8.9%,6.0%,4.9%,5.3%,4.5%,6.3%,6.2%,6.0%,4.3%,5.3%
54,Nicholls St,4.5%,5.7%,8.0%,5.6%,8.5%,7.8%,8.5%,8.2%,8.5%,6.2%,7.5%,6.4%,5.1%,6.0%,8.5%,8.1%,5.5%,6.9%,7.0%,6.8%,6.6%,5.8%,4.7%,4.4%,4.1%,5.3%
55,Idaho,4.5%,3.4%,4.7%,7.2%,6.1%,6.6%,5.6%,4.9%,7.9%,6.7%,6.0%,7.0%,6.1%,6.2%,5.6%,5.8%,6.1%,5.3%,6.0%,5.4%,3.8%,5.4%,5.4%,5.9%,6.3%,5.6%
56,Illinois St,4.5%,5.5%,6.0%,7.5%,6.6%,6.0%,4.7%,6.2%,5.9%,5.6%,4.7%,5.8%,5.6%,4.3%,4.7%,4.3%,6.2%,4.9%,5.1%,4.6%,5.5%,4.6%,4.8%,4.4%,4.2%,5.8%
57,W Kentucky,4.5%,6.3%,4.8%,4.3%,4.8%,4.6%,4.9%,5.5%,5.2%,5.3%,4.7%,4.3%,5.0%,5.6%,7.6%,7.0%,8.1%,6.1%,5.1%,5.2%,5.7%,6.5%,5.5%,6.9%,5.2%,4.1%
58,CS Fullerton,4.5%,5.1%,5.4%,4.9%,4.4%,4.8%,4.0%,3.9%,3.5%,3.6%,4.2%,3.2%,4.8%,6.6%,6.0%,5.4%,6.4%,7.0%,7.0%,5.9%,7.0%,4.9%,6.1%,5.9%,6.2%,5.5%
59,Washington,4.5%,4.5%,6.0%,5.0%,5.8%,7.2%,4.7%,4.2%,5.2%,5.6%,6.2%,5.2%,4.9%,4.3%,5.9%,5.2%,6.9%,5.5%,5.8%,6.1%,5.8%,4.6%,3.7%,5.2%,6.4%,6.3%
60,Boise State,4.5%,5.7%,5.9%,5.4%,5.5%,7.4%,4.0%,4.6%,6.1%,6.0%,5.3%,7.1%,4.8%,6.2%,5.7%,5.4%,6.1%,5.7%,6.0%,8.3%,5.2%,4.8%,4.1%,4.1%,5.4%,5.7%
61,S Illinois,4.5%,6.1%,6.2%,5.2%,4.5%,4.1%,3.9%,4.7%,6.5%,5.3%,5.6%,6.5%,5.1%,4.7%,5.0%,5.0%,7.1%,6.4%,4.8%,6.2%,4.9%,5.7%,6.9%,6.3%,6.6%,5.7%
62,Kentucky,4.5%,4.8%,3.6%,4.3%,5.1%,5.9%,5.4%,5.7%,5.8%,5.8%,7.1%,6.9%,5.3%,6.0%,5.8%,6.4%,5.5%,4.4%,5.2%,5.3%,6.3%,5.5%,5.7%,6.2%,4.7%,3.7%
63,TX-Pan Am,4.5%,4.6%,6.2%,3.8%,4.1%,7.2%,6.7%,7.0%,6.8%,5.8%,5.9%,6.2%,7.8%,6.1%,6.3%,4.9%,6.4%,6.9%,4.4%,4.3%,6.0%,6.3%,3.9%,5.4%,5.7%,6.5%
64,Baylor,4.5%,5.6%,3.4%,5.3%,6.3%,5.3%,5.9%,6.2%,7.5%,5.2%,6.3%,4.5%,4.3%,4.9%,5.9%,5.4%,5.3%,7.2%,6.7%,6.5%,7.2%,7.4%,8.2%,6.6%,4.6%,5.0%
65,Loyola Mymt,4.5%,7.8%,7.3%,6.9%,7.5%,6.8%,5.5%,5.8%,5.2%,6.2%,6.9%,8.8%,5.8%,5.0%,5.9%,5.9%,6.2%,6.6%,5.8%,5.9%,8.0%,6.8%,6.7%,6.4%,6.5%,4.9%
66,Xavier,4.6%,5.8%,5.3%,7.1%,5.9%,5.1%,6.3%,6.8%,7.2%,5.7%,7.0%,8.2%,8.5%,6.1%,6.3%,7.0%,8.7%,6.6%,5.8%,6.7%,6.2%,5.6%,5.6%,4.5%,5.9%,6.3%
67,Southern,4.6%,4.9%,6.2%,5.3%,6.5%,3.5%,6.1%,5.7%,6.6%,7.2%,8.8%,5.5%,6.7%,6.4%,5.9%,5.6%,6.1%,6.8%,5.5%,7.5%,7.3%,6.3%,6.0%,7.3%,7.0%,6.9%
68,Portland,4.6%,5.0%,5.1%,4.9%,6.4%,7.3%,7.1%,6.9%,5.5%,7.1%,6.7%,5.7%,5.3%,6.5%,7.3%,5.9%,5.4%,5.6%,5.9%,7.2%,5.2%,6.8%,5.0%,8.5%,4.6%,3.4%
69,Vermont,4.6%,7.1%,5.4%,6.8%,6.0%,7.1%,7.3%,4.9%,4.7%,6.7%,7.0%,5.3%,7.0%,6.3%,6.1%,7.4%,6.8%,7.3%,6.5%,5.1%,6.3%,5.2%,4.5%,4.0%,5.1%,4.8%
70,LA Monroe,4.7%,4.5%,4.4%,5.0%,4.7%,5.4%,4.3%,4.8%,6.4%,5.9%,5.1%,8.5%,6.9%,5.7%,7.9%,9.5%,7.6%,5.9%,5.4%,6.9%,6.9%,6.3%,5.0%,5.2%,6.9%,6.6%
71,Grambling St,4.7%,5.8%,6.4%,6.6%,4.9%,5.3%,6.5%,7.5%,5.9%,7.1%,7.6%,5.2%,6.7%,6.5%,7.4%,7.3%,6.5%,7.1%,7.3%,6.1%,7.9%,6.5%,5.8%,8.2%,8.2%,5.7%
72,Boston Col,4.7%,7.7%,7.6%,7.0%,6.3%,6.0%,6.2%,6.2%,5.6%,6.5%,7.9%,8.1%,8.1%,6.0%,7.0%,5.5%,5.9%,6.4%,6.3%,6.4%,5.1%,5.3%,5.5%,5.7%,6.9%,5.8%
73,UCLA,4.7%,5.2%,4.6%,4.6%,4.3%,3.9%,4.2%,4.6%,6.0%,5.3%,4.8%,3.7%,3.9%,5.4%,4.2%,5.5%,4.5%,5.7%,4.9%,2.8%,4.0%,5.5%,5.6%,5.0%,5.2%,4.4%
74,Kansas,4.7%,7.4%,5.7%,4.5%,6.8%,6.9%,6.7%,4.9%,5.6%,5.1%,4.5%,5.8%,6.3%,4.7%,6.0%,5.3%,5.7%,9.1%,5.8%,6.0%,5.8%,5.8%,6.6%,5.0%,5.3%,4.7%
75,TN State,4.7%,4.0%,5.4%,5.4%,4.5%,5.5%,6.3%,5.9%,4.5%,5.3%,4.6%,4.9%,5.9%,5.9%,6.4%,5.7%,7.0%,7.1%,4.7%,5.7%,6.1%,6.4%,5.0%,7.2%,6.7%,5.9%
76,TN Tech,4.7%,6.9%,5.1%,5.3%,4.4%,3.9%,4.7%,5.8%,5.8%,6.0%,5.2%,4.3%,6.4%,6.4%,5.3%,5.9%,5.1%,4.8%,5.6%,6.2%,6.9%,6.4%,5.4%,5.1%,5.4%,5.7%
77,Wm & Mary,4.8%,7.6%,7.2%,8.2%,8.1%,5.4%,6.8%,7.5%,7.1%,5.0%,6.1%,7.1%,6.4%,6.7%,7.6%,7.6%,6.2%,4.4%,5.8%,6.5%,5.5%,4.9%,5.1%,9.5%,8.8%,9.3%
78,W Michigan,4.8%,5.9%,7.3%,5.5%,5.9%,6.1%,5.2%,5.1%,6.4%,5.4%,6.5%,5.4%,6.3%,5.3%,6.8%,6.8%,6.5%,5.7%,6.3%,5.2%,5.0%,6.1%,5.6%,4.6%,7.1%,5.2%
79,AR Lit Rock,4.8%,4.1%,5.3%,6.2%,6.9%,6.3%,5.9%,5.4%,7.4%,5.3%,7.1%,6.1%,6.6%,6.9%,7.9%,5.3%,6.8%,4.8%,5.0%,4.8%,6.9%,4.6%,6.2%,5.7%,4.9%,6.3%
80,U Penn,4.8%,5.0%,3.8%,5.0%,4.8%,4.3%,5.8%,6.2%,4.6%,6.0%,6.2%,6.1%,6.4%,6.9%,6.6%,7.9%,7.4%,8.1%,6.4%,5.4%,5.2%,4.7%,5.1%,--,5.3%,5.2%
81,Col Charlestn,4.8%,4.7%,5.3%,5.7%,5.5%,5.7%,5.0%,5.4%,4.8%,4.3%,5.1%,4.5%,4.2%,3.3%,4.8%,5.3%,7.2%,7.0%,6.0%,6.1%,5.9%,5.2%,5.4%,5.8%,7.9%,5.9%
82,WI-Milwkee,4.8%,4.8%,5.9%,5.0%,5.7%,6.2%,4.4%,4.6%,6.5%,6.7%,6.3%,6.2%,4.8%,5.9%,6.2%,7.1%,7.2%,6.6%,5.1%,6.7%,7.4%,5.9%,5.4%,4.6%,5.5%,6.1%
83,LIU-Brooklyn,4.8%,6.0%,7.0%,5.8%,3.7%,5.4%,6.5%,5.0%,5.8%,6.9%,6.5%,7.6%,7.8%,5.7%,6.8%,6.6%,6.7%,7.6%,5.6%,6.7%,4.6%,6.5%,,,,
84,Temple,4.8%,5.2%,4.4%,5.5%,3.3%,4.4%,3.8%,6.6%,5.5%,5.1%,4.3%,3.4%,5.3%,5.4%,6.0%,5.0%,8.0%,6.9%,5.9%,6.6%,5.0%,4.3%,7.1%,6.3%,6.1%,5.2%
85,Pepperdine,4.8%,5.7%,4.5%,3.0%,3.9%,4.1%,5.6%,4.0%,7.1%,8.3%,6.1%,6.1%,6.9%,6.6%,8.0%,5.4%,7.0%,6.5%,4.9%,6.6%,7.4%,5.7%,4.4%,3.4%,4.5%,3.4%
86,Morgan St,4.8%,5.1%,4.3%,4.5%,4.9%,6.2%,5.0%,5.4%,6.0%,4.7%,6.2%,6.7%,6.9%,8.7%,7.0%,6.0%,6.1%,6.4%,7.2%,6.4%,6.2%,8.8%,6.0%,5.6%,6.9%,6.7%
87,Santa Clara,4.8%,5.3%,6.3%,5.7%,6.8%,6.6%,4.8%,5.2%,6.4%,4.8%,6.5%,5.2%,8.0%,6.2%,6.2%,4.6%,5.9%,7.1%,5.4%,5.1%,6.3%,5.0%,5.3%,5.2%,5.3%,4.3%
88,Arizona,4.9%,4.8%,4.8%,4.7%,5.6%,4.0%,3.2%,3.9%,5.0%,4.7%,5.1%,4.3%,6.4%,6.3%,5.9%,5.8%,5.6%,4.7%,5.9%,5.3%,4.6%,6.6%,5.2%,4.8%,4.7%,5.9%
89,Nevada,4.9%,4.2%,5.8%,6.5%,6.0%,5.2%,4.6%,5.9%,5.8%,4.6%,4.1%,4.9%,4.4%,5.1%,5.7%,7.5%,5.7%,8.2%,5.2%,3.7%,4.7%,4.3%,4.3%,4.7%,4.6%,5.4%
90,Charlotte,4.9%,4.4%,5.3%,4.5%,4.3%,5.6%,3.6%,4.9%,5.3%,5.8%,7.6%,5.7%,6.5%,6.6%,7.4%,7.2%,5.6%,5.8%,5.7%,5.7%,6.4%,7.4%,6.8%,7.1%,5.5%,5.2%
91,GA Tech,4.9%,6.3%,3.9%,6.4%,5.0%,7.1%,5.7%,6.8%,4.6%,5.0%,5.8%,4.6%,5.6%,4.5%,6.3%,7.3%,6.6%,6.8%,4.6%,6.9%,5.9%,6.3%,6.3%,4.8%,5.5%,6.0%
92,Illinois,4.9%,6.0%,5.1%,5.6%,5.2%,4.7%,5.9%,4.4%,4.2%,6.1%,6.0%,4.3%,2.9%,5.0%,4.5%,5.2%,6.4%,5.7%,6.2%,4.9%,7.7%,6.0%,5.7%,6.5%,5.0%,4.8%
93,Utah,4.9%,5.7%,4.4%,5.6%,4.4%,4.7%,5.8%,7.3%,7.1%,5.0%,3.4%,3.3%,4.8%,7.5%,6.7%,7.7%,6.0%,6.4%,6.5%,5.6%,5.5%,7.0%,7.0%,6.9%,6.3%,6.5%
94,NC-Asheville,4.9%,4.9%,6.9%,7.8%,6.8%,7.0%,6.4%,6.0%,6.9%,5.0%,4.6%,6.8%,7.8%,6.5%,6.2%,5.9%,7.1%,6.4%,4.5%,5.6%,4.9%,6.6%,5.0%,7.0%,5.6%,7.0%
95,Lg Beach St,4.9%,4.8%,4.5%,4.6%,4.4%,3.0%,4.9%,4.5%,4.0%,4.0%,5.0%,5.3%,5.6%,5.6%,5.4%,5.5%,5.8%,7.0%,6.3%,7.1%,6.1%,6.1%,4.9%,4.9%,5.0%,5.2%
96,Duke,4.9%,4.0%,5.7%,4.7%,4.7%,6.8%,5.7%,6.8%,6.6%,6.6%,6.9%,6.6%,6.7%,4.8%,4.6%,5.4%,5.8%,5.6%,5.9%,4.1%,4.2%,5.0%,6.2%,6.3%,5.3%,6.2%
97,E Washingtn,4.9%,4.9%,6.1%,4.9%,5.9%,5.4%,6.9%,4.9%,5.6%,4.8%,6.6%,6.1%,8.4%,7.4%,7.3%,6.7%,7.3%,6.6%,5.9%,4.7%,4.0%,5.1%,5.3%,3.7%,4.7%,3.5%
98,Cincinnati,5.0%,4.4%,4.3%,6.6%,4.6%,5.3%,3.3%,3.8%,7.0%,7.2%,5.0%,6.0%,5.1%,5.2%,5.5%,5.5%,6.3%,5.7%,5.5%,5.3%,5.0%,6.2%,6.8%,6.3%,5.5%,4.5%
99,Rhode Island,5.0%,3.8%,4.8%,7.0%,7.2%,7.2%,6.3%,8.5%,7.2%,5.3%,4.9%,4.9%,4.2%,5.6%,6.0%,7.5%,8.3%,7.9%,6.3%,5.2%,5.0%,6.0%,5.4%,6.6%,5.3%,9.3%
100,Utah State,5.0%,4.8%,4.1%,4.6%,3.8%,4.2%,5.4%,5.7%,6.9%,6.8%,6.1%,6.1%,5.7%,5.5%,4.6%,5.7%,7.7%,4.7%,5.7%,5.6%,5.2%,5.8%,5.7%,6.0%,5.4%,4.3%
101,Creighton,5.0%,5.5%,4.4%,4.5%,3.9%,4.4%,5.2%,6.2%,6.7%,6.8%,5.0%,5.3%,5.4%,5.5%,5.7%,4.7%,5.1%,6.3%,5.3%,4.8%,4.9%,5.8%,5.4%,4.7%,6.1%,4.8%
102,Miss State,5.0%,6.4%,6.8%,6.2%,4.8%,5.2%,5.7%,5.6%,5.6%,6.9%,6.0%,5.3%,5.3%,5.3%,4.8%,9.2%,6.4%,7.6%,5.9%,5.8%,5.4%,6.2%,5.3%,6.9%,5.8%,5.2%
103,TX-San Ant,5.1%,4.3%,6.0%,5.5%,7.4%,6.3%,5.0%,6.5%,4.8%,7.3%,5.5%,7.3%,6.3%,6.2%,5.8%,8.3%,8.8%,9.5%,8.5%,6.9%,5.4%,5.4%,5.6%,5.0%,6.3%,8.4%
104,E Illinois,5.1%,5.8%,4.4%,7.0%,6.5%,5.3%,7.3%,7.5%,8.4%,6.3%,5.6%,6.5%,7.9%,5.7%,5.4%,7.9%,7.0%,5.8%,4.5%,5.0%,6.0%,5.6%,5.0%,4.9%,8.6%,6.4%
105,NC State,5.1%,5.9%,5.5%,5.1%,5.8%,5.3%,4.7%,5.7%,6.2%,5.4%,6.9%,6.0%,6.8%,7.6%,6.2%,6.2%,6.0%,6.9%,6.8%,4.9%,6.4%,6.5%,5.6%,6.5%,6.7%,4.3%
106,Georgia St,5.1%,6.0%,6.0%,4.9%,3.9%,5.0%,5.4%,4.2%,7.5%,7.4%,6.2%,6.0%,6.4%,6.2%,7.1%,7.5%,4.8%,4.5%,5.7%,4.9%,6.0%,5.6%,6.1%,5.0%,5.9%,6.8%
107,Alcorn State,5.1%,5.7%,5.5%,5.3%,5.0%,5.0%,5.6%,7.6%,7.3%,6.3%,6.0%,6.0%,9.8%,8.0%,8.5%,6.8%,5.0%,5.8%,5.7%,4.5%,5.8%,5.3%,5.4%,7.1%,7.0%,5.8%
108,Coppin State,5.1%,7.4%,6.7%,4.9%,5.6%,5.2%,5.8%,6.9%,6.8%,8.1%,8.5%,6.1%,7.0%,6.9%,5.9%,7.7%,7.8%,5.4%,6.6%,6.2%,5.6%,4.6%,4.5%,4.8%,4.9%,5.5%
109,TX Southern,5.1%,6.4%,4.5%,5.8%,5.5%,4.6%,5.8%,7.2%,7.5%,8.5%,5.2%,5.8%,5.4%,5.5%,7.9%,5.9%,7.1%,7.2%,7.2%,5.9%,6.9%,6.0%,6.9%,6.2%,4.4%,5.7%
